,Unnamed: 0,Idade,Altura,Peso,Sexo,Cor dos Olhos,Cor do Cabelo,Causa Morte,Local Morte,Raça,Classe Social,Serial Killer
1544,109,30.61,1.8,47.7,Feminino,Preto,Preto,Envenenamento,Rua,Parda,Classe Baixa,Coringon de le pinheirinho Silva
1545,176,12.9,1.57,54.3,Feminino,Castanho,Castanho,Contusão,Escola,Negra,Classe Alta,Roberto Chimarildo Tomáz
1546,497,12.15,1.44,56.02,Masculino,Azul,Preto,Envenenamento,Rua,Amarela,Classe Média,ElBigodon Camacho
1547,920,20.51,1.5,30.61,Masculino,Azul,Loiro,Estrangulamento,Rua,Negra,Classe Média,ElBigodon Camacho
1548,275,55.94,1.49,78.81,Feminino,Azul,Loiro,Estrangulamento,Rua,Branca,Classe Média,ElBigodon Camacho
1549,329,15.86,1.41,68.94,Masculino,Verde,Loiro,Envenenamento,Trabalho,Parda,Classe Alta,ElBigodon Camacho
1550,383,42.31,1.5,87.33,Feminino,Preto,Ruivo,Esfaqueamento,Rua,Parda,Classe Baixa,Roberto Chimarildo Tomáz
1551,1354,22.31,1.46,64.06,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1552,847,43.84,1.63,84.74,Feminino,Verde,Preto,Esfaqueamento,Rua,Amarela,Classe Baixa,Roberto Chimarildo Tomáz
1553,1208,12.9,1.45,78.37,Masculino,Azul,Preto,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1554,1016,12.16,1.78,39.32,Feminino,Verde,Ruivo,Esfaqueamento,Rua,Negra,Classe Média,ElBigodon Camacho
1555,634,42.25,1.87,81.18,Feminino,Azul,Loiro,Envenenamento,Casa,Branca,Classe Média,ElBigodon Camacho
1556,567,23.31,1.48,48.27,Feminino,Verde,Castanho,Envenenamento,Escola,Branca,Classe Média,ElBigodon Camacho
1557,1317,19.41,1.52,63.92,Masculino,Azul,Loiro,Esfaqueamento,Trabalho,Branca,Classe Média,ElBigodon Camacho
1558,699,53.54,1.65,81.17,Masculino,Azul,Castanho,Contusão,Rua,Parda,Classe Alta,ElBigodon Camacho
1559,616,37.47,1.44,83.85,Feminino,Castanho,Castanho,Envenenamento,Escola,Amarela,Classe Alta,Coringon de le pinheirinho Silva
1560,620,33.07,1.55,73.13,Feminino,Preto,Ruivo,Estrangulamento,Trabalho,Branca,Classe Alta,Roberto Chimarildo Tomáz
1561,68,40.27,1.81,32.91,Feminino,Castanho,Ruivo,Estrangulamento,Escola,Negra,Classe Média,Roberto Chimarildo Tomáz
1562,1691,22.2,1.69,85.12,Feminino,Azul,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
1563,1305,20.94,1.57,45.13,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1564,1453,46.94,1.63,55.41,Masculino,Castanho,Preto,Contusão,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1565,447,31.19,1.59,60.2,Masculino,Castanho,Ruivo,Envenenamento,Escola,Branca,Classe Média,Coringon de le pinheirinho Silva
1566,834,10.1,1.5,69.4,Masculino,Preto,Preto,Contusão,Rua,Parda,Classe Média,ElBigodon Camacho
1567,100,23.57,1.8,33.52,Masculino,Castanho,Loiro,Estrangulamento,Rua,Amarela,Classe Alta,ElBigodon Camacho
1568,782,35.0,1.65,59.56,Feminino,Verde,Loiro,Estrangulamento,Casa,Branca,Classe Média,Roberto Chimarildo Tomáz
1569,280,46.48,1.41,40.64,Masculino,Azul,Castanho,Estrangulamento,Rua,Parda,Classe Alta,ElBigodon Camacho
1570,1783,59.94,1.75,82.07,Feminino,Azul,Ruivo,Contusão,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
1571,1289,30.14,1.48,45.66,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1572,113,59.87,1.7,82.44,Masculino,Verde,Castanho,Contusão,Escola,Parda,Classe Baixa,Coringon de le pinheirinho Silva
1573,590,33.53,1.75,66.01,Feminino,Preto,Ruivo,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1574,404,26.95,1.73,31.62,Masculino,Verde,Preto,Envenenamento,Escola,Parda,Classe Média,Coringon de le pinheirinho Silva
1575,215,51.83,1.89,47.09,Masculino,Verde,Castanho,Envenenamento,Escola,Negra,Classe Alta,Roberto Chimarildo Tomáz
1576,468,26.97,1.67,54.45,Feminino,Azul,Loiro,Esfaqueamento,Casa,Amarela,Classe Média,ElBigodon Camacho
1577,1246,20.83,1.48,50.16,Masculino,Azul,Loiro,Estrangulamento,Trabalho,Branca,Classe Baixa,ElBigodon Camacho
1578,1165,13.82,1.79,57.03,Feminino,Castanho,Castanho,Estrangulamento,Escola,Negra,Classe Baixa,Roberto Chimarildo Tomáz
1579,201,51.31,1.8,33.8,Feminino,Preto,Ruivo,Contusão,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
1580,433,32.61,1.63,30.87,Feminino,Azul,Preto,Envenenamento,Trabalho,Negra,Classe Baixa,Coringon de le pinheirinho Silva
1581,913,44.4,1.66,49.79,Feminino,Verde,Preto,Contusão,Trabalho,Amarela,Classe Alta,Roberto Chimarildo Tomáz
1582,894,13.68,1.41,70.02,Feminino,Castanho,Loiro,Contusão,Escola,Negra,Classe Alta,Roberto Chimarildo Tomáz
1583,284,24.06,1.46,75.32,Feminino,Preto,Castanho,Contusão,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
1584,515,45.08,1.8,54.07,Feminino,Azul,Castanho,Envenenamento,Casa,Amarela,Classe Média,Coringon de le pinheirinho Silva
1585,348,23.76,1.58,79.05,Masculino,Verde,Castanho,Contusão,Trabalho,Amarela,Classe Média,ElBigodon Camacho
1586,1650,19.62,1.86,80.34,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
1587,258,33.03,1.77,85.85,Masculino,Preto,Castanho,Envenenamento,Casa,Negra,Classe Baixa,Coringon de le pinheirinho Silva
1588,1586,33.74,1.73,62.75,Feminino,Castanho,Preto,Envenenamento,Casa,Negra,Classe Média,Coringon de le pinheirinho Silva
1589,33,46.88,1.66,84.2,Feminino,Castanho,Preto,Contusão,Casa,Negra,Classe Baixa,Coringon de le pinheirinho Silva
1590,1214,14.07,1.82,45.67,Masculino,Azul,Castanho,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1591,1545,41.38,1.62,48.08,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1592,591,32.29,1.55,30.89,Masculino,Azul,Ruivo,Envenenamento,Rua,Branca,Classe Baixa,ElBigodon Camacho
1593,1412,34.23,1.62,79.36,Feminino,Verde,Preto,Contusão,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1594,760,29.33,1.56,35.44,Masculino,Castanho,Castanho,Contusão,Rua,Negra,Classe Média,ElBigodon Camacho
1595,1624,26.09,1.72,67.63,Feminino,Verde,Preto,Contusão,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
1596,99,10.4,1.69,50.31,Masculino,Verde,Preto,Esfaqueamento,Rua,Amarela,Classe Baixa,ElBigodon Camacho
1597,1437,45.32,1.59,63.05,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1598,1047,13.93,1.42,62.78,Feminino,Preto,Preto,Estrangulamento,Rua,Branca,Classe Média,ElBigodon Camacho
1599,1070,25.92,1.79,68.96,Feminino,Preto,Ruivo,Envenenamento,Rua,Parda,Classe Alta,Roberto Chimarildo Tomáz
1600,1369,13.18,1.6,46.19,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1601,1336,50.77,1.59,41.06,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1602,1194,12.55,1.63,84.27,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1603,1341,19.39,1.63,35.56,Masculino,Azul,Castanho,Esfaqueamento,Rua,Branca,Classe Baixa,ElBigodon Camacho
1604,116,47.73,1.55,40.43,Masculino,Preto,Castanho,Esfaqueamento,Casa,Parda,Classe Baixa,Coringon de le pinheirinho Silva
1605,1426,39.09,1.66,59.47,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1606,1389,18.46,1.61,59.85,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1607,1705,20.86,1.7,45.06,Feminino,Verde,Preto,Estrangulamento,Casa,Amarela,Classe Baixa,Roberto Chimarildo Tomáz
1608,716,36.55,1.46,71.6,Feminino,Preto,Loiro,Estrangulamento,Casa,Parda,Classe Baixa,Roberto Chimarildo Tomáz
1609,1344,22.62,1.44,42.87,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1610,790,37.32,1.48,83.47,Masculino,Preto,Castanho,Envenenamento,Casa,Negra,Classe Alta,Coringon de le pinheirinho Silva
1611,603,27.26,1.53,75.78,Masculino,Verde,Castanho,Contusão,Trabalho,Branca,Classe Média,ElBigodon Camacho
1612,1021,31.7,1.8,49.36,Masculino,Preto,Ruivo,Envenenamento,Trabalho,Parda,Classe Baixa,Coringon de le pinheirinho Silva
1613,1160,16.69,1.71,38.85,Masculino,Castanho,Ruivo,Contusão,Rua,Negra,Classe Baixa,ElBigodon Camacho
1614,744,45.98,1.42,67.45,Feminino,Castanho,Loiro,Esfaqueamento,Rua,Branca,Classe Alta,ElBigodon Camacho
1615,373,51.35,1.68,40.94,Masculino,Verde,Ruivo,Envenenamento,Casa,Parda,Classe Baixa,Coringon de le pinheirinho Silva
1616,250,39.34,1.67,70.32,Feminino,Verde,Loiro,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1617,738,19.78,1.71,48.64,Masculino,Preto,Loiro,Envenenamento,Trabalho,Amarela,Classe Alta,ElBigodon Camacho
1618,1742,25.35,1.77,76.89,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
1619,1631,27.49,1.88,41.82,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Média,Roberto Chimarildo Tomáz
1620,167,48.49,1.89,44.41,Feminino,Preto,Castanho,Estrangulamento,Trabalho,Branca,Classe Média,ElBigodon Camacho
1621,295,29.28,1.7,40.47,Masculino,Azul,Loiro,Esfaqueamento,Trabalho,Negra,Classe Alta,ElBigodon Camacho
1622,1278,23.24,1.57,33.87,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1623,389,34.2,1.52,45.23,Feminino,Verde,Ruivo,Estrangulamento,Rua,Branca,Classe Baixa,Roberto Chimarildo Tomáz
1624,182,44.23,1.55,86.98,Feminino,Preto,Loiro,Envenenamento,Escola,Parda,Classe Baixa,Coringon de le pinheirinho Silva
1625,1414,45.0,1.76,59.68,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Baixa,Coringon de le pinheirinho Silva
1626,134,24.52,1.5,76.01,Masculino,Preto,Castanho,Estrangulamento,Trabalho,Branca,Classe Baixa,ElBigodon Camacho
1627,1292,23.63,1.53,37.31,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1628,477,46.62,1.62,38.04,Masculino,Verde,Castanho,Contusão,Rua,Branca,Classe Média,ElBigodon Camacho
1629,743,22.75,1.68,36.62,Masculino,Preto,Preto,Estrangulamento,Casa,Parda,Classe Baixa,Coringon de le pinheirinho Silva
1630,314,33.55,1.56,69.37,Masculino,Azul,Ruivo,Envenenamento,Rua,Parda,Classe Média,ElBigodon Camacho
1631,31,45.77,1.46,68.4,Feminino,Azul,Castanho,Envenenamento,Trabalho,Amarela,Classe Alta,Roberto Chimarildo Tomáz
1632,272,45.23,1.46,53.48,Feminino,Verde,Castanho,Envenenamento,Casa,Negra,Classe Baixa,Roberto Chimarildo Tomáz
1633,1692,24.68,1.87,83.58,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Baixa,Roberto Chimarildo Tomáz
1634,464,55.94,1.57,60.96,Feminino,Azul,Preto,Esfaqueamento,Trabalho,Negra,Classe Baixa,ElBigodon Camacho
1635,1501,44.2,1.71,73.8,Masculino,Castanho,Preto,Envenenamento,Escola,Parda,Classe Média,Coringon de le pinheirinho Silva
1636,392,33.78,1.42,69.53,Masculino,Castanho,Castanho,Estrangulamento,Casa,Amarela,Classe Baixa,Coringon de le pinheirinho Silva
1637,321,50.74,1.47,74.53,Feminino,Castanho,Loiro,Envenenamento,Escola,Branca,Classe Baixa,Coringon de le pinheirinho Silva
1638,1554,32.36,1.84,53.82,Masculino,Castanho,Preto,Esfaqueamento,Casa,Negra,Classe Média,Coringon de le pinheirinho Silva
1639,96,18.21,1.43,52.95,Feminino,Castanho,Preto,Contusão,Escola,Negra,Classe Média,Coringon de le pinheirinho Silva
1640,1791,55.52,1.88,79.55,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
1641,854,38.5,1.81,69.54,Masculino,Verde,Loiro,Esfaqueamento,Trabalho,Negra,Classe Alta,ElBigodon Camacho
1642,1415,33.6,1.64,60.96,Masculino,Castanho,Preto,Envenenamento,Escola,Branca,Classe Média,Coringon de le pinheirinho Silva
1643,1136,16.25,1.62,55.36,Masculino,Preto,Loiro,Contusão,Escola,Parda,Classe Alta,ElBigodon Camacho
1644,1556,42.77,1.71,61.62,Masculino,Castanho,Loiro,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1645,1117,35.86,1.87,50.36,Feminino,Verde,Loiro,Estrangulamento,Trabalho,Negra,Classe Baixa,Roberto Chimarildo Tomáz
1646,1311,20.19,1.67,35.45,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1647,576,26.03,1.72,33.58,Feminino,Castanho,Loiro,Envenenamento,Rua,Parda,Classe Baixa,Coringon de le pinheirinho Silva
1648,1470,41.58,1.73,45.82,Feminino,Castanho,Loiro,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1649,415,57.29,1.52,32.53,Masculino,Preto,Castanho,Esfaqueamento,Escola,Negra,Classe Alta,ElBigodon Camacho
1650,1038,56.38,1.62,72.45,Masculino,Preto,Ruivo,Envenenamento,Escola,Amarela,Classe Alta,Roberto Chimarildo Tomáz
1651,584,52.97,1.63,42.9,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1652,340,58.11,1.76,67.29,Masculino,Preto,Preto,Estrangulamento,Casa,Parda,Classe Baixa,Coringon de le pinheirinho Silva
1653,1572,37.58,1.72,56.43,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1654,1009,39.47,1.75,50.05,Masculino,Verde,Castanho,Envenenamento,Escola,Negra,Classe Média,Coringon de le pinheirinho Silva
1655,1420,38.39,1.82,57.32,Masculino,Verde,Preto,Envenenamento,Casa,Amarela,Classe Média,Coringon de le pinheirinho Silva
1656,547,37.01,1.67,57.82,Feminino,Castanho,Castanho,Envenenamento,Trabalho,Negra,Classe Alta,Coringon de le pinheirinho Silva
1657,719,27.86,1.57,69.31,Masculino,Azul,Ruivo,Estrangulamento,Rua,Branca,Classe Baixa,ElBigodon Camacho
1658,1710,21.67,1.86,72.11,Feminino,Verde,Ruivo,Estrangulamento,Rua,Parda,Classe Alta,Roberto Chimarildo Tomáz
1659,673,10.73,1.81,80.24,Masculino,Preto,Ruivo,Estrangulamento,Trabalho,Branca,Classe Baixa,Roberto Chimarildo Tomáz
1660,1284,12.88,1.48,33.45,Feminino,Azul,Castanho,Esfaqueamento,Escola,Branca,Classe Média,ElBigodon Camacho
1661,1711,22.66,1.77,79.7,Feminino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
1662,741,28.58,1.64,77.51,Feminino,Preto,Loiro,Estrangulamento,Trabalho,Parda,Classe Alta,Roberto Chimarildo Tomáz
1663,1282,18.02,1.46,50.24,Masculino,Azul,Loiro,Esfaqueamento,Trabalho,Branca,Classe Média,ElBigodon Camacho
1664,360,50.78,1.62,45.03,Feminino,Verde,Ruivo,Contusão,Casa,Amarela,Classe Baixa,Roberto Chimarildo Tomáz
1665,1370,20.31,1.44,39.92,Masculino,Azul,Loiro,Esfaqueamento,Escola,Branca,Classe Média,ElBigodon Camacho
1666,583,46.26,1.62,88.78,Feminino,Castanho,Castanho,Esfaqueamento,Escola,Branca,Classe Baixa,ElBigodon Camacho
1667,1383,40.17,1.88,64.57,Masculino,Castanho,Preto,Estrangulamento,Casa,Parda,Classe Baixa,Coringon de le pinheirinho Silva
1668,1478,34.12,1.6,70.61,Feminino,Castanho,Castanho,Envenenamento,Casa,Parda,Classe Baixa,Coringon de le pinheirinho Silva
1669,969,35.65,1.52,43.04,Masculino,Preto,Ruivo,Esfaqueamento,Rua,Negra,Classe Alta,ElBigodon Camacho
1670,1014,19.47,1.52,47.48,Feminino,Preto,Preto,Contusão,Escola,Branca,Classe Alta,Roberto Chimarildo Tomáz
1671,37,29.15,1.58,57.56,Masculino,Verde,Preto,Esfaqueamento,Rua,Amarela,Classe Alta,ElBigodon Camacho
1672,679,59.82,1.78,73.73,Feminino,Azul,Ruivo,Envenenamento,Escola,Negra,Classe Alta,Roberto Chimarildo Tomáz
1673,19,40.83,1.71,81.34,Feminino,Preto,Ruivo,Contusão,Trabalho,Parda,Classe Alta,Roberto Chimarildo Tomáz
1674,687,11.28,1.64,76.13,Feminino,Azul,Ruivo,Estrangulamento,Trabalho,Amarela,Classe Média,Roberto Chimarildo Tomáz
1675,319,37.52,1.88,52.66,Feminino,Castanho,Preto,Esfaqueamento,Rua,Amarela,Classe Baixa,Coringon de le pinheirinho Silva
1676,1330,15.08,1.53,42.85,Masculino,Azul,Loiro,Esfaqueamento,Rua,Parda,Classe Média,ElBigodon Camacho
1677,1471,44.05,1.77,34.58,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Baixa,Coringon de le pinheirinho Silva
1678,1622,20.63,1.86,55.45,Feminino,Verde,Ruivo,Esfaqueamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
1679,1548,51.91,1.67,89.68,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1680,1670,25.45,1.88,79.94,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
1681,1736,19.08,1.8,78.34,Feminino,Verde,Ruivo,Envenenamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
1682,13,59.1,1.85,37.39,Feminino,Preto,Ruivo,Envenenamento,Escola,Branca,Classe Baixa,Roberto Chimarildo Tomáz
1683,1463,35.6,1.75,61.77,Masculino,Castanho,Preto,Envenenamento,Rua,Branca,Classe Média,Coringon de le pinheirinho Silva
1684,190,17.34,1.61,40.47,Masculino,Preto,Loiro,Contusão,Casa,Parda,Classe Média,ElBigodon Camacho
1685,628,46.88,1.63,42.07,Feminino,Preto,Ruivo,Esfaqueamento,Trabalho,Branca,Classe Baixa,ElBigodon Camacho
1686,839,31.97,1.6,37.17,Feminino,Preto,Castanho,Envenenamento,Rua,Amarela,Classe Baixa,ElBigodon Camacho
1687,1580,34.31,1.69,59.67,Feminino,Castanho,Preto,Esfaqueamento,Casa,Negra,Classe Média,Coringon de le pinheirinho Silva
1688,1098,14.05,1.75,84.16,Feminino,Preto,Loiro,Esfaqueamento,Rua,Negra,Classe Baixa,ElBigodon Camacho
1689,394,36.3,1.46,43.21,Feminino,Azul,Loiro,Envenenamento,Escola,Negra,Classe Baixa,ElBigodon Camacho
1690,631,13.06,1.43,72.02,Feminino,Castanho,Loiro,Esfaqueamento,Trabalho,Parda,Classe Média,ElBigodon Camacho
1691,1568,37.98,1.7,87.02,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1692,1046,48.29,1.77,40.1,Feminino,Azul,Preto,Estrangulamento,Trabalho,Amarela,Classe Alta,Roberto Chimarildo Tomáz
1693,10,30.66,1.43,75.78,Masculino,Azul,Castanho,Envenenamento,Trabalho,Negra,Classe Média,ElBigodon Camacho
1694,342,48.46,1.86,83.92,Feminino,Castanho,Castanho,Envenenamento,Escola,Parda,Classe Alta,Coringon de le pinheirinho Silva
1695,1798,25.94,1.77,85.68,Feminino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
1696,1539,47.15,1.49,35.41,Feminino,Castanho,Preto,Contusão,Casa,Amarela,Classe Média,Coringon de le pinheirinho Silva
1697,593,10.19,1.64,73.97,Feminino,Azul,Preto,Esfaqueamento,Rua,Parda,Classe Média,ElBigodon Camacho
1698,884,16.24,1.63,88.18,Feminino,Verde,Ruivo,Estrangulamento,Trabalho,Parda,Classe Baixa,Roberto Chimarildo Tomáz
1699,221,57.12,1.54,43.01,Masculino,Preto,Ruivo,Esfaqueamento,Trabalho,Parda,Classe Alta,ElBigodon Camacho
1700,104,31.81,1.41,58.99,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Baixa,Roberto Chimarildo Tomáz
1701,220,53.07,1.82,40.47,Feminino,Preto,Preto,Contusão,Casa,Amarela,Classe Média,Coringon de le pinheirinho Silva
1702,646,50.22,1.69,58.33,Masculino,Castanho,Preto,Esfaqueamento,Escola,Negra,Classe Alta,Coringon de le pinheirinho Silva
1703,887,55.01,1.42,37.99,Masculino,Preto,Loiro,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1704,933,12.99,1.71,86.86,Masculino,Verde,Preto,Estrangulamento,Trabalho,Branca,Classe Baixa,Roberto Chimarildo Tomáz
1705,1743,28.9,1.81,83.32,Masculino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
1706,400,46.81,1.59,55.9,Masculino,Verde,Castanho,Contusão,Escola,Amarela,Classe Média,ElBigodon Camacho
1707,382,13.04,1.52,42.22,Feminino,Azul,Preto,Contusão,Escola,Branca,Classe Média,ElBigodon Camacho
1708,1716,26.99,1.63,86.88,Feminino,Azul,Ruivo,Estrangulamento,Trabalho,Branca,Classe Alta,Roberto Chimarildo Tomáz
1709,1474,45.05,1.67,64.24,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1710,987,38.11,1.47,31.36,Masculino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
1711,1521,34.23,1.66,57.89,Feminino,Castanho,Ruivo,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1712,1211,23.81,1.46,43.01,Masculino,Preto,Loiro,Contusão,Rua,Negra,Classe Alta,ElBigodon Camacho
1713,106,49.5,1.74,78.07,Masculino,Azul,Preto,Esfaqueamento,Rua,Branca,Classe Alta,ElBigodon Camacho
1714,903,22.99,1.76,80.5,Masculino,Castanho,Loiro,Contusão,Escola,Parda,Classe Média,Coringon de le pinheirinho Silva
1715,1030,11.06,1.59,83.42,Feminino,Preto,Castanho,Contusão,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
1716,753,39.81,1.49,39.1,Masculino,Castanho,Loiro,Envenenamento,Escola,Negra,Classe Baixa,Coringon de le pinheirinho Silva
1717,1027,30.53,1.55,78.14,Masculino,Azul,Castanho,Envenenamento,Casa,Negra,Classe Baixa,Coringon de le pinheirinho Silva
1718,787,56.8,1.54,43.54,Masculino,Preto,Ruivo,Contusão,Escola,Negra,Classe Alta,Roberto Chimarildo Tomáz
1719,1674,37.85,1.8,85.66,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
1720,488,34.09,1.44,31.6,Masculino,Castanho,Ruivo,Estrangulamento,Rua,Amarela,Classe Alta,Roberto Chimarildo Tomáz
1721,1713,31.91,1.55,74.17,Masculino,Verde,Ruivo,Envenenamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
1722,1005,53.49,1.73,36.66,Masculino,Castanho,Castanho,Esfaqueamento,Casa,Negra,Classe Baixa,Coringon de le pinheirinho Silva
1723,568,21.75,1.88,36.34,Masculino,Azul,Castanho,Esfaqueamento,Casa,Branca,Classe Média,ElBigodon Camacho
1724,762,14.84,1.42,43.63,Masculino,Castanho,Preto,Envenenamento,Casa,Branca,Classe Alta,Coringon de le pinheirinho Silva
1725,1562,35.04,1.76,65.13,Feminino,Castanho,Preto,Esfaqueamento,Casa,Negra,Classe Média,Coringon de le pinheirinho Silva
1726,1368,12.29,1.59,42.06,Masculino,Verde,Loiro,Contusão,Rua,Branca,Classe Média,ElBigodon Camacho
1727,945,47.32,1.54,37.35,Feminino,Castanho,Ruivo,Envenenamento,Escola,Branca,Classe Baixa,Coringon de le pinheirinho Silva
1728,1313,12.09,1.43,44.72,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1729,336,28.52,1.63,66.04,Masculino,Castanho,Castanho,Estrangulamento,Trabalho,Parda,Classe Alta,Roberto Chimarildo Tomáz
1730,614,32.51,1.73,30.85,Masculino,Castanho,Loiro,Contusão,Trabalho,Parda,Classe Média,Coringon de le pinheirinho Silva
1731,353,48.89,1.78,44.65,Feminino,Castanho,Loiro,Contusão,Casa,Negra,Classe Média,Coringon de le pinheirinho Silva
1732,1544,33.34,1.6,58.43,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1733,789,23.83,1.81,56.4,Masculino,Verde,Ruivo,Contusão,Rua,Amarela,Classe Média,ElBigodon Camacho
1734,577,16.1,1.42,77.47,Feminino,Azul,Loiro,Contusão,Trabalho,Branca,Classe Alta,ElBigodon Camacho
1735,551,26.96,1.44,54.15,Feminino,Preto,Loiro,Estrangulamento,Casa,Branca,Classe Baixa,Roberto Chimarildo Tomáz
1736,285,31.09,1.56,59.3,Masculino,Verde,Ruivo,Esfaqueamento,Escola,Negra,Classe Média,ElBigodon Camacho
